4.897557379363510210e-01 -1.328175021868715500e-01 4.159159159159159236e-01
4.896936651040104116e-01 -1.332808283759234769e-01 4.155155155155155766e-01
4.896318065137535425e-01 -1.337425513601689653e-01 4.151151151151151186e-01
4.895701669800092137e-01 -1.342026711396080707e-01 4.147147147147147717e-01
4.895087513172063920e-01 -1.346611877142407654e-01 4.143143143143143137e-01
4.894475643397738773e-01 -1.351181010840670493e-01 4.139139139139139667e-01
4.893866108621404698e-01 -1.355734112490869225e-01 4.135135135135135087e-01
4.893258956987349695e-01 -1.360271182093004128e-01 4.131131131131131617e-01
4.892654236639863985e-01 -1.364792219647074645e-01 4.127127127127127593e-01
4.892051995723234459e-01 -1.369297225153081055e-01 4.123123123123123568e-01
